id,name
7d8a4e62,Orange-County-SC
b1a7a7b9,Mjallby
3d34cf05,Borac-Cacak
d254c5db,Universidad-Central
9b9a8c22,CA-Bucaramanga
f3cd3a26,MVV-Maastricht
aed59852,Steaua-Bucuresti
1eebf7c3,CS-Universitatea-Craiova
1d0836d6,Norrkoping
9b54c4af,Norrby
3cbfa767,Platense
bcdc5828,Zamora
693f4682,Changchun-Yatai
a7854d10,Santa-Fe
4fffe901,Viitorul-Constanta
67ae2dc0,Varese
890cfc60,PAS-Lamia
9e85547f,Solihull-Moors
13cb8449,Mansfield-Town
43e28cc5,Louisville-City
2d9ff02d,Gornik-Leczna
fe423bcc,Wisla-Plock
20f2ebda,Alloa-Athletic
4577342f,Dunfermline-Athletic
b864db53,Viktoria-Koln-U17
0a2bc34c,Alemannia-Aachen-U19
0ce4436d,Figueirense
299dbac7,Viktoria-Koln-U19
314c0329,Viktoria-Zizkov
70c92f33,Mlada-Boleslav
e4babb95,Diosgyor
02cd81bf,Viktoria-Plzen
a5b8480c,Sandefjord
cab13f30,Mezokovesd
0cb9f756,Estrela
0bca3a9e,Arsenal-Tula
257195fa,Rotor-Volgograd
32569fea,Eskisehirspor
9551340f,Beziers
81134e0b,Wellington-Phoenix
c2531814,Francs-Borains
f1161405,Eintracht-Braunschweig-U19
08610664,Uerdingen
4c2b6cd7,Wurzburger-Kickers
13ecb521,Saarbrucken-U19
6569155a,Heidenheim-U17
c0cb86fe,Heidenheim-U19
21499441,Preussen-Munster-U19
9d619fa8,Preussen-Munster-U17
282655b3,Ayr-United
407ae013,Chester
e0242ef1,Lokomotiv-Plovdiv
b075ba2a,Boyaca-Patriot
6c3c25bd,Guarani
081d4d3b,Ranheim
f4d63608,Calcio-Lecco-1912
13dabbde,Sudtirol
3b7d96a4,Swope-Park-Rangers
4acb0537,Sporting-Kansas-City
d7319d80,HJK-Helsinki
c63dd2d5,WSG-Tirol
534ac6d0,VVV-Venlo
c582b57f,Slask-Wroclaw
e0b3aa47,RKS-Rakow
a5e62940,Sonnenhof-Grossaspach
3cc30374,Sandnes-Ulf
5b8cfb05,Lahti
d9097887,Fastav-Zlin
d73f7c60,Giravanz-Kitakyushu
e7f2df64,Dresden-U19
e5079dc4,Rukh
6c5ba565,Zaglebie-Sosnowiec
701c353a,Maritzburg-United
e0279c6f,Zwickau
37a68655,Bochum-U17
42b37a13,Illichivets-Mariupol
1ad6cc2c,Panionios
6eda181d,MSV-Duisburg-U19
fac75dc4,Hokkaido-Consadole-Sapporo
3b5f520f,Fredrikstad
4faa6f09,Gorica
2af58c3d,Hartlepool-United
2e91bf26,Barnet
d795b1d0,Middlesbrough-U21
60d44c62,Fylde
be3afdb2,Sloboda-Point-Sevojno
555a9123,Orenburg
a2dc07ac,Tubize
f5b64cb1,Santa-Clara
29bff345,FC-Juarez
81d817a3,Los-Angeles-FC
c30e88bc,Woking
05ebd479,MSV-Duisburg-U17
