id,name,positions,foot,height,age,nationality,current_club,gls,assists,mp,cpf
407feb71,Brahim Diaz,Midfielder Forward,Right,170,25,Morocco,53a2f082,6,3,41,e41e516f b8fd03ef dc56fe14 53a2f082
7b9c2d84,Eduardo Camavinga,Defender Midfielder,Left,182,22,France,53a2f082,1,2,28,b3072e00 53a2f082
c0617e2b,Dani Ceballos,Midfielder,Right,176,28,Spain,53a2f082,0,1,29,fc536746 18bb7c10 53a2f082
3741ca58,Arda Guler,Midfielder,None,176,20,Turkey,53a2f082,3,4,32,53a2f082 ae1e2d7d
2784f898,Eder Militao,Defender Midfielder,Right,186,27,Brazil,53a2f082,1,1,16,5f232eb1 5e876ee6 53a2f082
3061e1ec,Andriy Lunin,Goalkeeper,Right,191,26,Ukraine,53a2f082,0,0,7,ab358912 946a30cb 17859612 c4770a69 7c6f2c78 53a2f082
4958bfb2,Dani Carvajal,Defender,Right,173,33,Spain,53a2f082,1,1,10,c7a9f859 53a2f082
a2728fbf,Endrick,Forward,Left,173,18,Brazil,53a2f082,2,0,29,abdce579 53a2f082
05439de2,David Alaba,Defender Midfielder,Left,180,32,Austria,53a2f082,0,0,12,9133b975 054efa67 033ea6b8 53a2f082
4772b1d1,Jacobo Ramon,Defender,None,None,20,Spain,53a2f082,0,0,2,53a2f082
5e550a91,Fran,Goalkeeper,None,None,19,Spain,53a2f082,0,0,1,53a2f082
2b16b2f5,Diego Aguado,Defender,None,None,18,Spain,53a2f082,0,0,0,53a2f082
beae81e1,Lorenzo Aguado,Defender,None,177,22,Spain,53a2f082,0,0,2,53a2f082
39ef21fa,Chema,Midfielder,None,None,20,Spain,53a2f082,0,0,1,53a2f082
c2111b45,Jesus Vallejo,Defender,Right,183,28,Spain,53a2f082,0,0,1,f0ac8ee6 800303a0 8cec06e1 a0435291 53a2f082
74c2d562,Gonzalo Garcia,Midfielder,None,None,21,Spain,53a2f082,0,0,0,53a2f082
f8b5680f,Victor Munoz,Forward,None,None,21,Spain,53a2f082,0,0,1,53a2f082
79310b33,Daniel Yanez,Midfielder,Left,177,18,Spain,53a2f082,0,0,1,53a2f082
bd142efb,Jonathan Tah,Defender,Right,193,29,Germany,c7a9f859,3,0,42,c7a9f859 26790c6a b1278397
e61b8aee,Granit Xhaka,Midfielder,Left,185,32,Switzerland,c7a9f859,2,7,43,d3d9424a 18bb7c10 c7a9f859 32f3ee20
b1f4086c,Alex Grimaldo,Defender Midfielder,Left,170,29,Spain,c7a9f859,4,8,41,a77c513e ea1d7427 c7a9f859
0c7a48f8,Piero Hincapie,Defender,Left,182,23,Ecuador,c7a9f859,3,2,40,990519b8 c7a9f859
a73c8f95,Edmond Tapsoba,Defender,Right,190,26,Burkina Faso,c7a9f859,0,0,37,c7a9f859 3f319bc9
74f2e748,Jeremie Frimpong,Defender Midfielder,Right,172,24,Netherlands,c7a9f859,5,8,43,e41e516f b81aa4fa c7a9f859
e7fcf289,Florian Wirtz,Midfielder Forward,Right,175,22,Germany,c7a9f859,16,13,39,c7a9f859 ecf53eea 5b499073
ad3389d5,Lukas Hradecky,Goalkeeper,Right,187,35,Finland,c7a9f859,0,0,32,f0ac8ee6 c7a9f859 ab75e049 31aa0dd4
5d4f7d61,Patrik Schick,Forward,Left,186,29,Czech Republic,c7a9f859,20,0,38,8ff9e3b3 ecb862be 4a2ec81c cf74a709 c7a9f859 acbb6a5b
e0b113a7,Robert Andrich,Midfielder,Right,185,30,Germany,c7a9f859,2,3,29,18d9d2a7 432f2430 ac36c181 c7a9f859 7a41008f
a10361d2,Aleix Garcia,Midfielder,Right,173,27,Spain,c7a9f859,4,3,37,f780fd06 4472d406 e41e516f b8fd03ef bea5c710 c7a9f859 9024a00a
e82adcab,Exequiel Palacios,Defender Midfielder,Right,177,26,Argentina,c7a9f859,1,6,33,c7a9f859 ef99c78c
f1e94cd6,Nathan Tella,Midfielder Forward,Right,173,25,Nigeria,c7a9f859,3,4,33,ed54a8b3 c7a9f859 33c895d4 943e8050
ac73ec79,Nordi Mukiele,Defender Midfielder,Right,185,27,France,c7a9f859,2,1,20,e2d8892c 66cc304a 281b0e73 c7a9f859 acbb6a5b
b146275b,Victor Boniface,Forward,Right,189,24,Nigeria,c7a9f859,9,1,23,e14f61a5 c7a9f859 d86248bd
bc67a0e1,Matej Kovar,Goalkeeper,None,184,24,Czech Republic,c7a9f859,0,0,11,b09787c5 ecb862be 1b295b25 c7a9f859 19538871 92aca032
dcfb17f4,Amine Adli,Midfielder Forward,Left,174,25,Morocco,c7a9f859,2,0,24,3f8c4b5f c7a9f859
8a958856,Arthur,Defender,Right,None,22,Brazil,c7a9f859,0,1,24,1f68d780 c7a9f859
5148dcc5,Martin Terrier,Midfielder Forward,Right,183,28,France,c7a9f859,2,2,19,c0d3eab4 d53c0b06 b3072e00 cb188c0c c7a9f859
2903a856,Jonas Hofmann,Midfielder Forward,Right,176,32,Germany,c7a9f859,2,2,14,add600ae 40347053 a224b06a 32f3ee20 c7a9f859
555f3a0b,Mario Hermoso,Defender,Left,181,29,Spain,c7a9f859,1,0,18,17859612 a8661628 cf74a709 db3b9613 c7a9f859
66b76d44,Emi Buendia,Midfielder Forward,Right,170,28,Argentina,c7a9f859,2,0,28,38bf50d2 8602292d 1c781004 c7a9f859 7848bd64
c678ddd7,Jeanuel Belocian,Defender,None,186,20,France,c7a9f859,0,0,7,b3072e00 c7a9f859
88d7a0d3,Francis Onyeka,Forward,None,None,18,Germany,ecf53eea,0,0,1,45a67fe8 c7a9f859 ecf53eea
44a78efb,Artem Stepanov,Forward,None,None,17,Ukraine,ecf53eea,0,0,2,45a67fe8 c7a9f859 ecf53eea
f3d9291e,Kerim Alajbegovic,Forward,None,None,17,Bosnia and Herzegovina,ecf53eea,0,0,0,45a67fe8 c7a9f859 ecf53eea
8b2e67ca,Ben Hawighorst,Defender,None,None,17,Germany,45a67fe8,0,0,0,45a67fe8 ecf53eea
9321b8ed,Niklas Lomb,Goalkeeper,Right,188,31,Germany,c7a9f859,0,0,0,bbcef8c7 c241ee1a c7a9f859 d69d0df7
1f3afdcb,Odilon Kossounou,Defender,Right,188,24,Cote d'Ivoire,922493f3,0,2,19,c7a9f859 f1e6c5f1 92bfd7f0 922493f3
ec756d03,Alejo Sarco,Forward,None,None,19,Argentina,ecf53eea,0,0,4,c7a9f859 ecf53eea 41c139b6
1bdba8e4,Andrea Natali,Defender,None,None,17,Italy,ecf53eea,0,0,0,45a67fe8 c7a9f859 ecf53eea
f3eb2f17,Othniel Raterink,Midfielder,None,None,19,Netherlands,ecf53eea,0,0,0,ecf53eea c6f58d53
ee8508c0,Jan Oblak,Goalkeeper,Right,186,32,Slovenia,db3b9613,0,0,44,a77c513e d15a7c1e db3b9613 eea856da
15ab5a2b,Julian Alvarez,Midfielder Forward,Right,173,25,Argentina,db3b9613,22,3,44,b8fd03ef db3b9613 ef99c78c
df69b544,Antoine Griezmann,Midfielder Forward,Left,175,34,France,db3b9613,14,8,45,206d90db db3b9613 e31d1cd9
02c15616,Marcos Llorente,Defender Midfielder Forward,Right,182,30,Spain,db3b9613,4,8,38,db3b9613 8d6fd021 53a2f082
162efffd,Rodrigo De Paul,Midfielder Forward,Right,178,30,Argentina,db3b9613,3,5,41,04eea015 dcc91a7b db3b9613 8e20e13d
45736cec,Pablo Barrios,Midfielder,None,181,21,Spain,db3b9613,1,4,35,db3b9613
f0da930c,Jose Maria Gimenez,Defender,Right,185,30,Uruguay,db3b9613,1,1,34,db3b9613
4f28a6ff,Clement Lenglet,Defender,Left,186,29,France,db3b9613,1,1,28,206d90db 361ca564 ad2be733 8602292d db3b9613 e88fc6e5
a6536561,Giuliano Simeone,Midfielder Forward,None,184,22,Argentina,db3b9613,3,8,39,800303a0 db3b9613 8d6fd021
9a64e67e,Robin Le Normand,Defender,Right,187,28,Spain,db3b9613,0,0,30,db3b9613 fb08dbb3 e31d1cd9
a4b00319,Javi Galan,Defender Midfielder,Left,172,30,Spain,db3b9613,0,4,29,e31d1cd9 f25da7fb db3b9613 6009ff35 c6c493e6
55126f3b,Koke,Midfielder,Right,170,33,Spain,db3b9613,1,2,36,db3b9613
c2731c10,Conor Gallagher,Midfielder,Right,182,25,England,db3b9613,4,3,38,7a8db6d4 fb10988f 09080694 60c6b05f db3b9613 cff3d9bb 47c64c55
23610943,Nahuel Molina,Defender Midfielder,Right,175,27,Argentina,db3b9613,1,3,35,a4570206 04eea015 795ca75e db3b9613 87a920fa
2a295d33,Samuel Lino,Defender Midfielder Forward,Right,178,25,Brazil,db3b9613,3,6,38,dcc91a7b db3b9613 6a329209
e92cd3f7,Alexander Sorloth,Forward,Left,194,29,Norway,db3b9613,17,2,40,bec05adb 51e5a603 e31d1cd9 c8ad3091 d86248bd 90e37d3a db3b9613 2a8183b3 3c4fb635 acbb6a5b 47c64c55
c20bdcd7,Reinildo Mandava,Defender,Left,180,31,Mozambique,db3b9613,0,0,25,5905b07a db3b9613 cb188c0c
01eb744d,Angel Correa,Midfielder Forward,Right,173,30,Argentina,db3b9613,6,2,36,db3b9613
5dfc6ad5,Axel Witsel,Defender Midfielder,Right,186,36,Belgium,db3b9613,0,1,16,a77c513e 98ce363d b9040312 db3b9613 33c6b26e add600ae
53cad200,Cesar Azpilicueta,Defender Midfielder,Right,178,35,Spain,db3b9613,1,0,14,5725cc7b 03c57e2b cff3d9bb db3b9613
65154df0,Rodrigo Riquelme,Midfielder,Right,174,25,Spain,db3b9613,0,1,21,db3b9613 9024a00a 3640715c 4ba7cbea
a111cf41,Juan Musso,Goalkeeper,Right,191,31,Argentina,db3b9613,0,0,2,04eea015 db3b9613 8e20e13d 922493f3
4dbd0916,Thomas Lemar,Midfielder,Left,170,29,France,db3b9613,0,0,6,74229020 db3b9613 fd6114db
0a8fd9cb,Javier Serrano,Midfielder,None,178,22,Spain,db3b9613,0,0,1,db3b9613 c187b7ab 3640715c 3f4fe568
9b94c838,Ilias Kostis,Defender,None,None,22,Greece,db3b9613,0,0,0,db3b9613
5b9067c9,Adrian Nino,Forward,None,None,20,Spain,db3b9613,0,0,1,db3b9613
f0f4671c,Antonio Gomis,Goalkeeper,None,None,21,Spain,db3b9613,0,0,0,db3b9613
771ded26,Horatiu Moldovan,Goalkeeper,Right,189,27,Romania,e2befd26,0,0,27,4aee1804 e2befd26 a862ea1d db3b9613 099e0a8b
722494dc,Arthur Vermeeren,Midfielder,None,176,20,Belgium,acbb6a5b,0,2,34,db3b9613 acbb6a5b c2e6b53b
877a34f4,Carlos Gimenez,Defender,None,182,22,Spain,db3b9613,0,0,0,9800b6a1
2a1beb34,Marten de Roon,Defender Midfielder,Right,185,34,Netherlands,922493f3,4,4,44,922493f3 7f59c601 193ff7aa 146a68ce
8ec56e62,Marco Carnesecchi,Goalkeeper,Right,192,24,Italy,922493f3,0,0,41,9aad3a77 922493f3 a6a65dea
a9202def,Ederson,Midfielder,Right,185,25,Brazil,922493f3,5,1,43,03ff5eeb bf4acd28 a9d0ab0e 922493f3 c5577084
6eee05f1,Berat Djimsiti,Defender Midfielder,Right,190,32,Albania,922493f3,2,2,41,922493f3 4fcb34fd 2fe3a344 22a5a99c
12806697,Isak Hien,Defender,None,191,26,Sweden,922493f3,0,1,37,0e72edf2 9423c05a 61cd6504 922493f3
7fe90ccd,Davide Zappacosta,Defender Midfielder,Right,182,32,Italy,922493f3,4,7,37,2fe3a344 105360fe cf74a709 922493f3 cff3d9bb 658bf2de
e7695e6c,Mateo Retegui,Forward,Both,None,26,Italy,922493f3,27,7,43,df734df9 0e92bf17 795ca75e ceda2145 922493f3 658bf2de
2ef7c612,Charles De Ketelaere,Midfielder Forward,Left,192,24,Belgium,922493f3,11,10,43,f1e6c5f1 922493f3 dc56fe14
e3756e72,Raoul Bellanova,Defender Midfielder,Right,185,24,Italy,922493f3,1,8,40,b985784c c4260e09 dc56fe14 d609edc0 105360fe 123f3efe 922493f3
7c104bb7,Ademola Lookman,Midfielder Forward,Right,174,27,Nigeria,922493f3,19,6,36,7a8db6d4 a2d435b3 fd962109 922493f3 4d6fce81 d3fd31cc acbb6a5b
3935e52e,Sead Kolasinac,Defender Midfielder,Left,183,31,Bosnia and Herzegovina,922493f3,1,3,32,922493f3 5725cc7b 18bb7c10 c539e393
e599253a,Mario Pasalic,Midfielder Forward,Right,188,30,Croatia,922493f3,6,5,41,8c635914 dc56fe14 fd6114db 6c8b07df 922493f3 6777e16d
ae9898c5,Matteo Ruggeri,Defender Midfielder,Left,179,22,Italy,922493f3,0,2,33,922493f3 c5577084
217c93a1,Lazar Samardzic,Midfielder,Left,184,23,Serbia,922493f3,3,2,37,81d83299 04eea015 b7f03da0 2818f8bc 922493f3 acbb6a5b
1f3afdcb,Odilon Kossounou,Defender,Right,188,24,Cote d'Ivoire,922493f3,0,2,19,c7a9f859 f1e6c5f1 92bfd7f0 922493f3
0ab1f153,Juan Cuadrado,Defender Midfielder Forward,Right,178,36,Colombia,922493f3,0,3,30,421387cf 04eea015 d609edc0 922493f3 cff3d9bb e0652b02 ffcbe334
dfd56738,Marco Brescianini,Midfielder,Left,None,25,Italy,922493f3,5,2,32,21680aa4 dc56fe14 6a7ad59d 34963d0d 922493f3 f201f5dd
c56dc39e,Rafael Toloi,Defender,Right,185,34,Italy,922493f3,0,0,15,cf74a709 5f232eb1 922493f3
9907b1c8,Nicolo Zaniolo,Midfielder Forward,Left,190,25,Italy,421387cf,3,2,34,421387cf d609edc0 ecd11ca2 cf74a709 8602292d 922493f3 f201f5dd
7f609bfc,Stefan Posch,Defender,Right,187,27,Austria,922493f3,0,0,26,922493f3 1d8099f8 033ea6b8
79b0d6a0,Rui Patricio,Goalkeeper,Left,189,37,Portugal,922493f3,0,0,3,cf74a709 922493f3 13dc44fd 8cec06e1
1e9aa637,Giorgio Scalvini,Defender,Right,194,21,Italy,922493f3,0,0,7,922493f3
1f1828dd,Marco Palestra,Defender,Right,None,20,Italy,922493f3,0,0,10,922493f3
a111cf41,Juan Musso,Goalkeeper,Right,191,31,Argentina,db3b9613,0,0,2,04eea015 db3b9613 8e20e13d 922493f3
801831fe,Daniel Maldini,Midfielder,Right,186,23,Italy,922493f3,3,0,27,21680aa4 dc56fe14 a3d88bd8 68449f6d 922493f3
230c3f3a,Ibrahim Sulemana,Midfielder,None,179,21,Ghana,922493f3,0,0,6,0e72edf2 922493f3 c4260e09
9f7c837d,Ben Godfrey,Defender Midfielder,Right,183,27,England,b74092de,0,0,6,b74092de b435dbf5 922493f3 1c781004 d3fd31cc e272e7a8 8de86c22
2af3f55c,Vanja Vlahovic,Midfielder,None,184,21,Serbia,922493f3,0,0,3,dde3e804 922493f3
a8567629,Mitchel Bakker,Defender Midfielder,Left,185,24,Netherlands,cb188c0c,4,3,33,19c3f8c4 e2d8892c 922493f3 cb188c0c a26209d7 c7a9f859
5f209d47,Federico Cassa,Midfielder,None,None,19,Italy,922493f3,0,0,2,922493f3
7b5f516f,Francesco Rossi,Goalkeeper,Right,193,34,Italy,922493f3,0,0,0,922493f3
08cda374,Alberto Manzoni,Midfielder,None,None,19,Italy,922493f3,0,0,1,922493f3
8790f988,Gianluca Scamacca,Forward,Right,195,26,Italy,922493f3,0,0,1,8e1ea572 9aad3a77 7c21e445 e3db180b 72c031e3 e2befd26 922493f3 658bf2de
e0fbd23c,Tommaso Del Lungo,Defender,None,None,21,Italy,922493f3,0,0,0,922493f3
d3ce5e99,Paolo Vismara,Goalkeeper,None,None,22,Italy,922493f3,0,0,10,8ff9e3b3 922493f3
98ea5115,David Raya,Goalkeeper,Right,186,29,Spain,18bb7c10,0,0,49,cd051869 e090f40b 18bb7c10 551328d6
972aeb2a,William Saliba,Defender,Right,193,24,France,18bb7c10,2,0,45,d298ef2c ad0e69a2 132ebc33 18bb7c10 5725cc7b
1c7012b8,Declan Rice,Defender Midfielder,Right,185,26,England,18bb7c10,7,9,46,7c21e445 18bb7c10 f56127be
529f49ab,Thomas Partey,Defender Midfielder,Right,185,31,Ghana,18bb7c10,4,2,45,78ecf4bb 18bb7c10 2aa12281 db3b9613
41034650,Jurrien Timber,Defender,Right,179,23,Netherlands,18bb7c10,2,4,43,18bb7c10 a26209d7 19c3f8c4 45bf2fb0
67ac5bb8,Gabriel Magalhaes,Defender,Left,190,27,Brazil,18bb7c10,4,1,37,f205258a ad0e69a2 54195385 edd0d381 18bb7c10 cb188c0c
48a5a5d6,Gabriel Martinelli,Midfielder Forward,Right,180,23,Brazil,18bb7c10,10,5,44,18bb7c10
38ceb24a,Leandro Trossard,Midfielder Forward,Right,172,30,Belgium,18bb7c10,10,8,50,6f98eba9 27e981a3 1e972a99 18bb7c10 d07537b9
79300479,Martin Odegaard,Midfielder Forward,Left,179,26,Norway,18bb7c10,5,8,39,e31d1cd9 209d7fa2 18bb7c10 90eb0dcc 193ff7aa 53a2f082
fed7cb61,Kai Havertz,Midfielder Forward,Left,186,25,Germany,18bb7c10,13,4,29,18bb7c10 c7a9f859 ecf53eea cff3d9bb
d080ed5e,Mikel Merino,Midfielder,Left,188,28,Spain,18bb7c10,9,5,39,e31d1cd9 03c57e2b b2b47a98 18bb7c10 add600ae
bc7dc64d,Bukayo Saka,Defender Midfielder Forward,Left,178,23,England,18bb7c10,12,12,32,ad0e69a2 18bb7c10
5dff6c28,Myles Lewis-Skelly,Defender,None,178,18,England,18bb7c10,1,1,31,18bb7c10 45bf2fb0
dc3e663e,Jakub Kiwior,Defender Midfielder,Left,182,25,Poland,18bb7c10,1,0,25,18bb7c10 68449f6d 45bf2fb0
45db685d,Jorginho,Midfielder,Right,180,33,Italy,18bb7c10,1,0,20,0e72edf2 d48ad4ff 18bb7c10 cff3d9bb
aded8e6f,Riccardo Calafiori,Defender,Left,183,22,Italy,18bb7c10,3,2,26,1d8099f8 d3d9424a cf74a709 18bb7c10 658bf2de
35e413f1,Ben White,Defender,Right,182,27,England,18bb7c10,0,1,24,5bfb9659 6c15d7e1 d6e6321c 18bb7c10 d2bc69d1 d07537b9
7f94982c,Ethan Nwaneri,Midfielder,None,180,18,England,18bb7c10,6,2,32,45bf2fb0 18bb7c10
b66315ae,Gabriel Jesus,Midfielder Forward,Right,177,28,Brazil,18bb7c10,3,1,22,abdce579 b8fd03ef 18bb7c10
b400bde0,Raheem Sterling,Midfielder Forward,Right,170,30,England,18bb7c10,0,4,22,b8fd03ef 822bd0ba 18bb7c10 cff3d9bb
51cf8561,Oleksandr Zinchenko,Defender Midfielder,Left,175,28,Ukraine,18bb7c10,1,1,20,8e1ea572 b8fd03ef ec7fdeb7 e334d850 18bb7c10
fce2302c,Kieran Tierney,Defender Midfielder,Left,178,27,Scotland,18bb7c10,0,0,16,b81aa4fa ad0e69a2 18bb7c10 e31d1cd9
a9dc785c,Neto,Goalkeeper,Right,193,35,Brazil,18bb7c10,0,0,3,421387cf 206d90db 18bb7c10 e0652b02 dcc91a7b 4ba7cbea
676cf55d,Josh Nichols,Defender,None,None,18,England,45bf2fb0,0,0,0,18bb7c10 45bf2fb0
0b4ecd65,Jack Porter,Goalkeeper,None,None,16,England,45bf2fb0,0,0,0,45bf2fb0 18bb7c10
d1a2e006,Tommy Setford,Goalkeeper,None,185,19,England,45bf2fb0,0,0,0,45bf2fb0 a26209d7 18bb7c10
7be4311f,Maldini Kacurri,Defender,None,None,19,Albania,45bf2fb0,0,0,3,18bb7c10 6a9477ca 45bf2fb0
64e17fab,Ayden Heaven,Defender,None,None,18,England,19538871,0,0,3,18bb7c10 45bf2fb0 1c067385 19538871
6b15cf32,Ismeal Kabia,Midfielder,None,None,19,England,45bf2fb0,0,0,0,18bb7c10 45bf2fb0
3a686640,Nathan Butler-Oyedeji,Forward,Right,178,22,England,45bf2fb0,0,0,2,7c4744f7 9172ba36 ad0e69a2 18bb7c10 45bf2fb0
b3af9be1,Takehiro Tomiyasu,Defender,Right,185,26,Japan,18bb7c10,0,0,1,268a561a 1d8099f8 80328a1e 18bb7c10 45bf2fb0
c5bdb6e3,Reiss Nelson,Midfielder Forward,Right,175,25,England,fd962109,1,1,12,033ea6b8 ad0e69a2 fd962109 18bb7c10 fb4ca611
dbd6a18f,Michal Rosiak,Midfielder,None,None,19,Poland,45bf2fb0,0,0,0,45bf2fb0
4571f93e,Jimi Gower,Midfielder,None,None,20,England,45bf2fb0,0,0,0,18bb7c10 45bf2fb0
5260ea6b,Josh Robinson,Defender,None,None,20,England,e59ddc76,0,0,0,45bf2fb0
e93d8ed1,Jack Henry-Francis,Midfielder,None,None,21,Republic of Ireland,45bf2fb0,0,0,0,18bb7c10 ad0e69a2 45bf2fb0
7745640e,Zane Monlouis,Defender,None,None,21,England,130f43fa,0,0,5,b0ac61ff 740322cb ad0e69a2 45bf2fb0 130f43fa
a53649b7,Eddie Nketiah,Forward,Right,175,25,England,47c64c55,1,1,27,ad0e69a2 5bfb9659 18bb7c10 47c64c55
466fb2c5,Aaron Ramsdale,Goalkeeper,Right,195,26,England,33c895d4,0,0,28,ce786972 1df6b87e 8b9bf22a 18bb7c10 33c895d4 4ba7cbea
f9657b1b,Brayden Clarke,Defender,None,None,17,Wales,45bf2fb0,0,0,0,45bf2fb0 18bb7c10
b85c3273,Salah Oulad M'Hand,Midfielder,None,177,21,Netherlands,45bf2fb0,0,0,0,ff280e9e 45bf2fb0 ad0e69a2 18bb7c10
eb189764,Alexei Rojas,Goalkeeper,None,186,19,Colombia,45bf2fb0,0,0,0,45bf2fb0
625c144a,Geronimo Rulli,Goalkeeper,Right,189,32,Argentina,5725cc7b,0,0,33,19c3f8c4 e31d1cd9 5725cc7b 281b0e73 a26209d7 2a8183b3
58eee997,Mason Greenwood,Midfielder Forward,Left,181,23,England,5725cc7b,19,4,33,5725cc7b 19538871 7848bd64 92aca032
f36d5624,Luis Henrique,Defender Midfielder Forward,Right,181,23,Brazil,5725cc7b,7,7,33,5725cc7b d9fdd9d9
8b04d6c1,Pierre Hojbjerg,Midfielder,Right,185,29,Denmark,5725cc7b,2,4,29,0cdc4311 c539e393 361ca564 054efa67 ed54a8b3 5725cc7b 33c895d4
8794e251,Adrien Rabiot,Midfielder,Left,188,30,France,5725cc7b,7,4,28,e2d8892c 3f8c4b5f 5725cc7b e0652b02
349cae8f,Michael Amir Murillo,Defender Midfielder,Right,183,29,Panama,5725cc7b,1,3,29,08ad393c 5725cc7b 86431469 69a0fb10
7c3ed041,Leonardo Balerdi,Defender,Right,193,26,Argentina,5725cc7b,0,0,26,795ca75e 5725cc7b add600ae
cce181df,Geoffrey Kondogbia,Defender Midfielder,Left,188,32,Central African Republic,5725cc7b,0,0,25,fd4e0f7d fd6114db d609edc0 ad2be733 db3b9613 dcc91a7b 5725cc7b
ed45c4a5,Valentin Rongier,Defender Midfielder,Right,172,30,France,5725cc7b,3,1,25,d7a486cd 5725cc7b
0bfca6a1,Quentin Merlin,Defender Midfielder,Left,173,22,France,5725cc7b,1,3,26,d7a486cd 5725cc7b
577744b8,Derek Cornelius,Defender Forward,Left,187,27,Canada,5725cc7b,0,0,21,ab41cb90 f3d8c8b9 bcb0c370 5725cc7b 6fc21c65
4bcf39f6,Neal Maupay,Midfielder Forward,Right,171,28,France,5725cc7b,4,4,21,d298ef2c 132ebc33 fb08dbb3 cd051869 d3fd31cc 5725cc7b d07537b9
c952f633,Ulisses Garcia,Defender Midfielder,Left,185,29,Switzerland,5725cc7b,2,2,20,7b66a29c 62add3bf 4b682260 6f2c108c 27020d71 5725cc7b
aad56ca3,Amine Gouiri,Midfielder Forward,Right,180,25,Algeria,5725cc7b,13,5,32,b3072e00 5725cc7b 132ebc33 d53c0b06
8c12f884,Jon Rowe,Midfielder Forward,None,178,22,England,5725cc7b,3,2,27,5725cc7b 1c781004 74a5460e 8de86c22
5b146df3,Lilian Brassier,Defender,Left,184,25,France,b3072e00,1,0,25,b3072e00 259d3345 5725cc7b fb08dbb3
ff800ed8,Pol Lirola,Defender Midfielder,Right,183,27,Spain,5725cc7b,1,2,18,421387cf 6a7ad59d 6c8b07df e2befd26 5725cc7b
0d7b6576,Elye Wahi,Forward,Right,178,22,France,f0ac8ee6,3,1,23,281b0e73 f0ac8ee6 5725cc7b fd4e0f7d
db092d3b,Ismael Bennacer,Midfielder,Left,175,27,Algeria,5725cc7b,0,3,18,dc56fe14 a3d88bd8 ad0e69a2 c96d05af 5725cc7b e95faa7f
e7d59f4f,Amine Harit,Midfielder Forward,Right,179,27,Morocco,5725cc7b,2,3,12,d7a486cd 5725cc7b c539e393
e0220b70,Ismael Kone,Midfielder,Right,188,22,Canada,b3072e00,1,1,20,b3072e00 5725cc7b 2abfe087 fc22273c
226673c2,Bilal Nadir,Midfielder,None,179,21,Morocco,5725cc7b,1,0,14,5725cc7b
bc6e544a,Amar Dedic,Defender,Right,180,22,Bosnia and Herzegovina,5725cc7b,0,5,28,50f2a074 426658a6 5725cc7b
c31cf14b,Jeffrey De Lange,Goalkeeper,Right,188,27,Netherlands,5725cc7b,0,0,0,a26209d7 e33d6108 5725cc7b a1f721d3
707b98f1,Valentin Carboni,Midfielder,None,178,20,Argentina,5725cc7b,0,0,4,5725cc7b d609edc0 21680aa4
74fb9321,Robinio Vaz,Forward,None,None,18,France,5725cc7b,0,0,2,5725cc7b
15d0c248,Luiz Felipe,Defender,Right,187,28,Italy,5725cc7b,0,0,4,fc536746 e00d111d 7213da33 5725cc7b c5577084
04ac78d2,Bamo Meite,Defender,None,183,23,Cote d'Ivoire,281b0e73,0,0,10,281b0e73 5725cc7b d2c87802
c2e3ceb7,Enzo Sternal,Forward,Right,None,17,France,19c8caf5,2,0,8,19c8caf5 5725cc7b
57de24a3,Darryl Bakola,Midfielder,None,None,17,France,5725cc7b,0,0,2,5725cc7b
cb3c6ca9,Emmanuel Koum Mbondo,Forward,None,None,19,France,5725cc7b,0,0,1,5725cc7b
58aae0a9,Faris Pemi Moumbagna,Forward,Right,183,24,Cameroon,5725cc7b,0,0,1,c2ccd8f5 dd87c217 d86248bd 7700eac9 5725cc7b
7310786d,Keyliane Abdallah,Forward,None,None,19,France,5725cc7b,0,0,1,5725cc7b
1f6298f2,Salim Ben Seghir,Forward,Right,174,22,France,27206f70,0,0,0,259d3345 5725cc7b 132ebc33
2e64644b,Roggerio Nyakossi,Defender,None,194,21,Switzerland,27e981a3,0,0,0,27e981a3 5725cc7b 6400d626
4f5a4218,Gael Lafont,Forward,None,None,18,France,5725cc7b,0,0,0,5725cc7b
51dbeea9,Thilo Kehrer,Defender,Right,186,28,Germany,fd6114db,5,1,37,7c21e445 e2d8892c fd6114db c539e393
b625b241,Maghnes Akliouche,Midfielder Forward,Left,175,23,France,fd6114db,7,12,41,fd6114db
ee45fd85,Vanderson,Defender Midfielder,Right,180,23,Brazil,fd6114db,1,5,37,d5ae3703 fd6114db
f833a830,Takumi Minamino,Midfielder Forward,Right,174,30,Japan,fd6114db,9,4,39,bd03cdde 822bd0ba fd6114db 50f2a074 33c895d4
384d58d9,Denis Zakaria,Midfielder,Right,191,28,Switzerland,fd6114db,7,4,32,4b682260 fd6114db 32f3ee20 cff3d9bb e0652b02
0b4f388a,Breel Embolo,Midfielder Forward,Right,185,28,Switzerland,fd6114db,7,7,39,d3d9424a fd6114db 32f3ee20 c539e393
19c2ffa4,Lamine Camara,Midfielder,Right,173,21,Senegal,fd6114db,2,7,37,fd6114db f83960ae
8b609c34,Wilfried Singo,Defender Midfielder,Right,190,24,Cote d'Ivoire,fd6114db,3,3,32,fd6114db 105360fe
30af8b93,Caio Henrique Oliveira Silva,Defender Midfielder,Left,178,27,Brazil,fd6114db,0,6,34,84d9701c db3b9613 ab17f2e9 fd6114db
3bd65247,Eliesse Ben Seghir,Midfielder Forward,Right,None,20,Morocco,fd6114db,8,3,42,fd6114db
