id,name,positions,foot,height,age,nationality,current_club,gls,assists,mp,cpf
d9bd6f58,Ted Curd,GK,None,183,19,England,de731359,0,0,0,09080694 de731359 cff3d9bb
52c0001f,Richard Olise,DF,None,None,20,England,de731359,0,0,0,de731359
a155966e,Kaiden Wilson,DF,None,None,19,England,de731359,0,0,0,de731359
1d87670e,Aaron Anselmino,DF,None,None,20,Argentina,de731359,1,3,14,795ca75e de731359 cff3d9bb
da95fde0,Ishe Samuels-Smith,DF,None,None,18,England,de731359,0,0,0,d3fd31cc 2e99ee2e de731359 cff3d9bb
420d18fe,Max Merrick,GK,None,None,19,England,de731359,0,0,0,de731359
e1cc82b1,Landon Emenalo,MF,None,None,17,England,de731359,0,0,0,de731359
0d85a4e8,Marcus Bettinelli,GK,Right,193,32,England,cff3d9bb,0,0,0,de731359 cff3d9bb fd962109 7f59c601 9172ba36 d4547110
4e0c8d66,Michele Di Gregorio,GK,Right,187,27,Italy,e0652b02,0,0,38,21680aa4 21d18cee e0652b02
a8a874f1,Manuel Locatelli,CM DM,Right,186,27,Italy,e0652b02,1,2,42,e2befd26 e0652b02 dc56fe14
18dd3219,Federico Gatti,CB,None,190,26,Italy,e0652b02,1,1,37,6a7ad59d e0652b02
d8cda243,Kenan Yildiz,FW-MF,Right,None,20,Turkey,e0652b02,7,3,43,a4a1c462 e0652b02 8b10a09d
85f7d1be,Pierre Kalulu,CB,Right,179,24,France,e0652b02,1,0,36,e0652b02 d53c0b06 dc56fe14
01c3aff5,Weston McKennie,CM DM WM,Right,185,26,United States,e0652b02,5,3,38,c539e393 e0652b02 01ef4cf1 5bfb9659
7d9397f8,Khephren Thuram,CM DM WM,Right,191,24,France,e0652b02,4,5,42,132ebc33 fd6114db e0652b02
a26fb8aa,Teun Koopmeiners,AM CM DM,Left,186,27,Netherlands,e0652b02,3,3,37,e0652b02 c2f85bbb 922493f3 3986b791
247ed022,Andrea Cambiaso,FB WM,Left,181,25,Italy,e0652b02,2,3,38,658bf2de 1d8099f8 e0652b02 a3d88bd8
79443529,Dusan Vlahovic,FW,Left,190,25,Serbia,e0652b02,13,5,35,421387cf e0652b02 dde3e804
8eec784d,Timothy Weah,DF-FW-MF,Right,185,25,United States,e0652b02,6,3,36,cb188c0c e2d8892c e0652b02 b81aa4fa
e041497d,Nicolo Savona,DF,None,None,22,Italy,e0652b02,2,1,33,e0652b02
2374aaca,Nicolas Gonzalez,AM,Left,180,27,Argentina,e0652b02,3,3,29,598bc722 d01a653b 421387cf e0652b02
5ef3d210,Francisco Conceicao,FW-MF,Left,170,22,Portugal,e0652b02,4,4,32,5e876ee6 e0652b02 a26209d7 19c3f8c4
c0b3669f,Randal Kolo Muani,FW-MF,Right,187,26,France,e0652b02,8,2,29,e0652b02 d7a486cd e2d8892c f0ac8ee6
f31def1e,Lloyd Kelly,CB FB,Left,181,26,England,e0652b02,0,1,22,93493607 4ba7cbea e0652b02 b2b47a98
3e25e70c,Samuel Mbangula,FW,None,None,21,Belgium,e0652b02,4,3,29,e0652b02
fc8fcbd1,Renato Veiga,DF-MF,None,188,21,Portugal,e0652b02,2,2,25,d3d9424a e0652b02 cff3d9bb 0cdc4311
6f7d826d,Douglas Luiz,CM DM,Right,178,26,Brazil,e0652b02,0,0,23,9024a00a 83f55dbe e0652b02 8602292d
94b2001f,Danilo,CB FB,Right,184,33,Brazil,639950ae,1,0,2,e0652b02 b8fd03ef 53a2f082 5e876ee6 639950ae
366be751,Nicolo Fagioli,CM,Right,178,24,Italy,421387cf,1,3,38,e0652b02 421387cf 9aad3a77
4c62d0c8,Mattia Perin,GK,Right,188,32,Italy,e0652b02,0,0,8,b985784c 658bf2de 4e5f8b9a e0652b02
5fd5ed86,Gleison Bremer,CB,Right,188,28,Brazil,e0652b02,0,0,8,105360fe 422bb734 e0652b02
ef6eef89,Juan David Cabal,DF,None,186,24,Colombia,e0652b02,0,0,9,e0b973a6 e0652b02 0e72edf2
31908a0a,Jonas Rouhi,DF,Left,None,21,Sweden,e0652b02,0,0,6,e0652b02
4d36e5ae,Alberto costa,DF,Right,186,21,Portugal,e0652b02,1,2,20,e0652b02 3f319bc9
8b0f9fb8,Vasilije Adzic,MF,None,None,18,Montenegro,e0652b02,0,0,5,e0652b02
e4b616dc,Diego Pugno,DF,None,None,18,Italy,e0652b02,0,0,1,e0652b02
b2f3d550,Lorenzo Anghele,FW,None,None,20,Italy,e0652b02,0,0,1,e0652b02
388a593c,Alessandro Pietrelli,MF,None,192,22,Italy,e0652b02,0,0,0,c41460da
e19bc88c,Christos Papadopoulos,MF,None,None,20,Greece,e0652b02,0,0,0,658bf2de e0652b02
f6a06749,Carlo Pinsoglio,GK,Left,192,35,Italy,e0652b02,0,0,0,e0652b02 71a3700b b985784c c4afcbfa 2591250b 939201df
441197b8,Obite N'Dicka,CB,Left,190,25,C�te d'Ivoire,cf74a709,1,1,46,cf74a709 5ae09109 f0ac8ee6
bcf5058a,Mile Svilar,GK,Right,189,25,Serbia,cf74a709,0,0,47,a77c513e cf74a709 08ad393c
30941e96,Angelino,DM FB,Left,175,28,Spain,cf74a709,4,4,46,033ea6b8 64e81410 8ed04be8 e41e516f ecd11ca2 b8fd03ef 2aa12281 acbb6a5b cf74a709 e334d850
5aa53281,Gianluca Mancini,CB,Right,190,29,Italy,cf74a709,2,1,43,37cba288 cf74a709 922493f3
86574238,Manu Kone,CM DM,Right,181,23,France,cf74a709,2,3,41,cf74a709 32f3ee20 3f8c4b5f
5b847bb0,Artem Dovbyk,FW,Right,184,27,Ukraine,cf74a709,14,3,42,9024a00a 3c4fb635 7700eac9 c4770a69 cf74a709 27b20cea
31a62dc7,Zeki Celik,FB,Right,180,28,Turkey,cf74a709,1,3,38,cb188c0c cf74a709
16657b95,Bryan Cristante,CM DM,Right,186,30,Italy,cf74a709,2,2,35,dc56fe14 ee058a17 b985784c a77c513e 922493f3 cf74a709
4a5a45c7,Lorenzo Pellegrini,AM CM WM,Right,186,28,Italy,cf74a709,3,2,32,e2befd26 cf74a709
e0921a4f,Paulo Dybala,AM WM,Left,175,31,Argentina,cf74a709,8,4,35,ee058a17 e0652b02 cf74a709
c13ddd3e,Matias Soule,FW-MF,Left,176,22,Argentina,cf74a709,5,2,35,e0652b02 cf74a709 6a7ad59d
c84dcc88,Niccolo Pisilli,MF,Right,180,20,Italy,cf74a709,3,1,37,cf74a709
dff153a4,Leandro Paredes,AM CM DM,Right,182,30,Argentina,cf74a709,2,1,28,e0652b02 cc919b35 e2d8892c a3d88bd8 98ce363d cf74a709
ee251371,Alexis Saelemaekers,AM,Right,180,25,Belgium,cf74a709,6,4,27,1d8099f8 dc56fe14 cf74a709 08ad393c
d3aaad90,Stephan El Shaarawy,AM WM,Right,178,32,Italy,cf74a709,3,3,37,dc56fe14 8385b101 658bf2de 4e5f8b9a fd6114db cf74a709
102e2599,Tommaso Baldanzi,MF,None,180,22,Italy,cf74a709,1,1,37,cf74a709 a3d88bd8
05d548d8,Mats Hummels,CB,Right,192,36,Germany,cf74a709,1,0,18,cf74a709 054efa67 add600ae
57469b2d,Eldor Shomurodov,FW,Right,182,29,Uzbekistan,cf74a709,6,5,32,c4260e09 68449f6d 658bf2de d60423ef cf74a709
45191c29,Nicola Zalewski,DF-MF,Right,164,23,Poland,d609edc0,0,2,25,d609edc0 cf74a709
555f3a0b,Mario Hermoso,CB,Left,181,29,Spain,c7a9f859,1,0,18,db3b9613 a8661628 c7a9f859 cf74a709 17859612
c5cbbcff,Devyne Rensch,FB,Right,179,22,Netherlands,cf74a709,1,1,33,cf74a709 a26209d7 19c3f8c4
6f806d99,Enzo Le Fee,CM,Right,170,25,France,8ef52968,1,1,24,b3072e00 cf74a709 8ef52968 d2c87802
caa254e4,Saud Abdulhamid,FB,None,171,25,Saudi Arabia,cf74a709,1,1,8,e00d111d 972e2539 cf74a709
3cd7820a,Lucas Gourna-Douath,DM,Right,185,21,France,cf74a709,0,1,22,50f2a074 cf74a709 d298ef2c
e53b5534,Victor Nelsson,CB,Right,185,26,Denmark,cf74a709,0,0,19,cf74a709 18050b20 ecd11ca2 1850e3f9
0d274394,Anass Salah-Eddine,DF,None,None,23,Netherlands,cf74a709,2,5,29,19c3f8c4 a26209d7 ad0e69a2 a1f721d3 cf74a709
4535e4bb,Mathew Ryan,GK,Right,184,33,Australia,fd4e0f7d,0,0,12,d07537b9 18050b20 dcc91a7b 605aca82 18bb7c10 fd4e0f7d f1e6c5f1 3986b791 e31d1cd9 1e972a99 cf74a709
bbe7d20b,Samuel Dahl,DF,Left,171,25,Sweden,a77c513e,0,4,15,a77c513e 6dc9bfb4 b0333581 a8481ab9 9423c05a cf74a709
f586779e,Tammy Abraham,FW,Right,190,27,England,dc56fe14,5,5,38,93493607 fb10988f cff3d9bb dc56fe14 8602292d 09080694 cf74a709
42a91c6d,Buba Sangare,DF,Right,None,17,Spain,cf74a709,0,0,0,9800b6a1 cf74a709
26952edc,Joao Costa,FW,Left,None,20,Brazil,11be4c0a,4,1,24,cf74a709 11be4c0a
ae94a6c5,Edoardo Bove,MF,Right,171,22,Italy,421387cf,1,2,15,421387cf cf74a709
f0f7f62f,Pierluigi Gollini,GK,Right,188,30,Italy,cf74a709,0,0,7,8602292d 658bf2de 421387cf d48ad4ff 922493f3 361ca564 cf74a709 0e72edf2
b6964eb6,Chris Smalling,CB,Right,194,35,England,9cc24b7e,1,0,27,fd962109 cf74a709 19538871 9cc24b7e
5ea8ef20,Matteo Guendouzi,CM DM WM,Right,185,26,France,7213da33,1,5,43,2818f8bc 18bb7c10 5725cc7b d2c87802 7213da33
3ead85f9,Alessio Romagnoli,CB FB,Left,188,30,Italy,7213da33,5,1,39,7213da33 8ff9e3b3 cf74a709 dc56fe14
e58cbfd5,Nicolo Rovella,CM DM,Right,179,23,Italy,7213da33,0,4,39,7213da33 658bf2de 21680aa4 e0652b02
d85c238b,Mattia Zaccagni,AM,Right,176,29,Italy,7213da33,10,8,42,7213da33 0e72edf2
d4535821,Adam Marusic,FB WM,Right,185,32,Montenegro,7213da33,4,0,44,7213da33 5379325a 77193015 95b895fe
9c435456,Mario Gila,CB,Right,185,24,Spain,7213da33,2,0,39,7213da33 53a2f082
277da414,Ivan Provedel,GK,Right,192,31,Italy,7213da33,0,0,32,37cba288 71a3700b 68449f6d 9144bbcf 7213da33 119d232e a3d88bd8
da76bab4,Valentin Castellanos,FW,Right,179,26,Argentina,7213da33,14,5,37,7213da33 9024a00a 64e81410 03d0f9c5
5715bb71,Gustav Isaksen,AM,Left,178,24,Denmark,7213da33,6,5,44,7213da33 3c4fb635
244bc2c8,Boulaye Dia,FW-MF,Right,180,28,Senegal,7213da33,12,3,44,7213da33 c5577084 7fdd64e0 2a8183b3
3ca7254a,Pedro,AM WM,Right,167,37,Spain,7213da33,12,4,39,7213da33 cf74a709 206d90db cff3d9bb
02caf6e0,Manuel Lazzari,FB WM,Right,174,31,Italy,7213da33,0,1,31,7213da33 1d2fe027
a65c844b,Nuno Tavares,FB,Left,184,25,Portugal,7213da33,0,9,27,18bb7c10 5725cc7b 7213da33 a77c513e e4a775cb
f794e9ab,Christos Mandas,GK,Right,189,23,Greece,7213da33,0,0,15,7213da33 c9607f44 80b1ef30
3b61c9ec,Luca Pellegrini,FB,Left,184,26,Italy,7213da33,0,4,27,c4260e09 e0652b02 f0ac8ee6 7213da33 658bf2de cf74a709
121a4fb8,Fisayo Dele-Bashiru,AM,None,None,24,Nigeria,7213da33,5,3,27,7213da33 bba7d733 4b5ddee5 e41e516f
a3c8b4d3,Loum Tchaouna,FW-MF,Left,None,21,France,7213da33,2,1,35,b3072e00 c5577084 8dfb7350 7213da33
41eebdf5,Samuel Gigot,CB DM,Right,187,31,France,7213da33,2,0,20,8c635914 5725cc7b e95faa7f 51e5a603 7213da33 77193015
44ac04e9,Matias Vecino,AM CM DM,Right,187,33,Uruguay,7213da33,1,3,26,c4260e09 d609edc0 7213da33 421387cf a3d88bd8
2f067cf2,Tijjani Noslin,FW-MF,Right,None,25,Netherlands,7213da33,3,3,36,7213da33 bd08295c 0e72edf2
f7223718,Patric,CB FB,Right,184,32,Spain,7213da33,1,0,17,7213da33 ea1d7427
2f3452eb,Elseid Hysaj,FB,Right,182,31,Albania,7213da33,0,3,11,7213da33 a3d88bd8 d48ad4ff
705a1642,Reda Belahyane,MF,None,164,20,Morocco,7213da33,0,2,28,7213da33 132ebc33 0e72edf2
0728bebe,Gaetano Castrovilli,CM WM,Right,187,28,Italy,21680aa4,0,0,19,21680aa4 7213da33 01baa639 9aad3a77 421387cf
3f5f38fb,Nicolo Casale,CB,Right,191,27,Italy,1d8099f8,0,0,19,af5d5982 37cba288 7213da33 1d8099f8 a3d88bd8 0e72edf2
e97adead,Oliver Nielsen,DF,None,None,21,Denmark,7213da33,0,0,18,7213da33 cb89181d
f5c4fd91,Arijon Ibrahimovic,FW,None,179,19,Germany,7213da33,0,0,3,a4a1c462 054efa67 8b10a09d 7213da33 6a7ad59d
6841bd6e,Mahmadou Balde,FW,None,None,21,Spain,7213da33,0,0,2,7213da33
c0a7743b,Matteo Zazza,DF,None,None,19,Italy,7213da33,0,0,1,7213da33
fdf4b948,Jean-Daniel Akpa-Akpro,CM FB,Right,180,32,C�te d'Ivoire,21680aa4,0,0,11,21680aa4 c5577084 7213da33 a3d88bd8 3f8c4b5f
ba3d3bea,Danilo Cataldi,CM,Right,180,30,Italy,421387cf,3,0,32,4fcb34fd 7213da33 658bf2de 421387cf 3074d7b1
80556f08,Toma Basic,MF,Left,189,28,Croatia,7213da33,1,3,15,7213da33 c5577084 6777e16d 123f3efe
6a99e0b1,Inaki Williams,AM,Right,186,30,Ghana,2b390eca,11,9,45,2b390eca
ab7bf91d,Daniel Vivian,CB,Right,183,25,Spain,2b390eca,3,0,39,2b390eca 3640715c
afdc14d7,Nico Williams,AM,Right,180,22,Spain,2b390eca,10,7,41,2b390eca
dc1c2fce,Alex Berenguer,AM WM,Right,175,29,Spain,2b390eca,5,9,46,2b390eca 105360fe 03c57e2b
2f5c78ca,Mikel Jauregizar,MF,None,None,21,Spain,2b390eca,2,1,40,2b390eca
b6e50615,Yuri Berchiche,FB,Left,181,35,Spain,2b390eca,1,3,36,2b390eca bea5c710 e2d8892c e31d1cd9 7c4744f7 17859612
b906757a,Aitor Paredes,CB,Right,186,25,Spain,2b390eca,4,1,31,2b390eca
6b5ea2f4,Gorka Guruzeta,FW,None,188,28,Spain,2b390eca,7,4,44,2b390eca 5f70a1fa 63f04c5e 9ec5e2c9
a2c1a8d3,Julen Agirrezabala,GK,None,187,24,Spain,2b390eca,0,0,26,2b390eca
9f323c71,Oscar de Marcos,DM FB,Right,180,36,Spain,2b390eca,0,6,34,2b390eca 8d6fd021
1f60244a,Benat Prados,DM,Right,179,24,Spain,2b390eca,2,1,40,2b390eca 3640715c
91f7631f,Inigo Ruiz de Galarreta,CM DM,Right,174,31,Spain,2b390eca,0,4,34,ea1d7427 2b390eca 76d8bafa 0049d422 3640715c 2aa12281 800303a0 7c6f2c78
3ecc11d8,Yeray Alvarez,CB,Right,183,30,Spain,2b390eca,2,0,25,2b390eca 63f04c5e
bdb624a3,Oihan Sancet,AM,Right,188,25,Spain,2b390eca,17,3,32,2b390eca
6f5f82c0,Andoni Gorosabel,FB,Right,174,28,Spain,2b390eca,0,2,27,e31d1cd9 2b390eca 8d6fd021
5dcf3e90,Unai Simon,GK,Right,190,27,Spain,2b390eca,0,0,18,2b390eca 63f04c5e
37db6cae,Unai Gomez,MF,None,None,21,Spain,2b390eca,2,3,40,2b390eca
e7992f7b,Adama Boiro,DF,None,183,22,Spain,2b390eca,1,1,17,2b390eca
b0fce72c,Mikel Vesga,CM DM,Left,191,31,Spain,2b390eca,0,0,28,bb9efd50 2b390eca 63f04c5e 7c6f2c78
59b7d823,Inigo Lekue,FB,Right,180,32,Spain,2b390eca,0,0,17,2b390eca 63f04c5e
bea2537a,Maroan Sannadi,FW,None,192,24,Spain,2b390eca,1,1,17,2b390eca
45c29ae7,Alvaro djalo,FW-MF,Right,176,25,Spain,2b390eca,1,0,23,2b390eca 69d84c29
be170419,Unai Nunez,CB,Right,186,28,Spain,2b390eca,0,2,11,2b390eca f25da7fb
436a9dd0,Ander Herrera,AM CM DM WM,Right,181,35,Spain,795ca75e,0,0,5,19538871 2b390eca 795ca75e e2d8892c 800303a0
a275838a,Alex Padilla,GK,None,None,21,Spain,c9d59c6c,0,0,15,2b390eca c9d59c6c
2ad0e5e5,Nicolas Serrano,MF,None,None,22,Spain,bb9efd50,1,1,21,bb9efd50 962428a8 2b390eca e3db180b 3640715c
3b5d2ab7,Peio Canales,MF,None,None,20,Spain,2b390eca,0,0,7,2b390eca
2381eead,Javi Marton,FW,None,None,26,Spain,b7e3e46e,3,0,14,3640715c 2b390eca b7e3e46e 576452c6
a461f098,Adu Ares,FW,None,183,23,Spain,800303a0,2,1,27,2b390eca 800303a0
72699f75,Endika Bujan,FW,Left,None,22,Spain,2b390eca,0,0,1,2b390eca
b7e92b0e,Aingeru Olabarrieta,FW,None,None,19,Spain,2b390eca,0,0,0,2b390eca
bb33af5c,Unai Eguiluz,DF,None,None,23,Spain,3640715c,0,0,24,2b390eca 3640715c
db87a2c4,Marcin Bulka,GK,Right,198,25,Poland,132ebc33,0,0,38,bbd9ac49 43d17b20 e2d8892c 09080694 132ebc33
b73f17f8,Evann Guessand,FW-MF,None,185,23,C�te d'Ivoire,132ebc33,12,7,38,132ebc33 d7a486cd 2864c5a0
c2f23fc8,Moise Bombito,CB,None,None,25,Canada,132ebc33,0,0,31,132ebc33 415b4465
5219ab4a,Jonathan Clauss,DM FB,Right,178,32,France,132ebc33,3,9,33,fd4e0f7d 5725cc7b 247c4b67 34e7850d 132ebc33
f9d5908e,Hicham Boudaoui,CM WM,Right,175,25,Algeria,132ebc33,2,2,32,132ebc33
65c55288,Youssouf Ndayishimiye,CB,Right,183,26,Burundi,132ebc33,3,0,28,4cc7a87b 132ebc33 bff39cf5
1ddbc7ca,Melvin Bard,FB,Left,173,24,France,132ebc33,2,0,27,132ebc33 d53c0b06
1a6b7ea4,Pablo Rosario,CM DM,Right,188,28,Netherlands,132ebc33,4,1,33,2b41acb5 132ebc33 8e1ea572 e334d850
7cdda3bf,Gaetan Laborde,FW-MF,Left,181,31,France,132ebc33,9,5,31,fb08dbb3 281b0e73 b3072e00 d9676424 132ebc33 123f3efe
fd2bc67d,Dante,CB,Left,188,41,Brazil,132ebc33,0,0,26,33c6b26e 054efa67 32f3ee20 4eaa11d7 cb188c0c 140e320a 132ebc33
f8405304,Mohamed Ali Cho,FW,Left,182,21,France,132ebc33,4,4,32,e31d1cd9 132ebc33 69236f98
0400dd2f,Badredine Bouanani,MF,Left,172,20,Algeria,132ebc33,4,3,32,132ebc33 d2c87802
19053e31,Sofiane Diop,AM WM,Right,165,24,France,132ebc33,6,5,33,132ebc33 fd6114db b9cd3c9a
ad7cdb35,Ali Abdi,FB,Left,178,31,Tunisia,132ebc33,4,2,29,132ebc33 056a5a75 74229020
5cdddffa,Tanguy Ndombele,CM DM WM,Right,181,28,France,132ebc33,1,2,23,d53c0b06 ecd11ca2 d48ad4ff 132ebc33 25622401 361ca564
f999e9be,Tom Louchet,MF,None,176,22,France,132ebc33,1,0,27,132ebc33
bff15d74,Mohamed Abdelmoneim,DF,Left,183,26,Egypt,132ebc33,0,0,16,132ebc33
fe012aca,Jeremie Boga,AM,Right,172,28,C�te d'Ivoire,132ebc33,3,2,23,cff3d9bb a0435291 e2befd26 b3072e00 ec79b7c2 922493f3 132ebc33
3322e296,Antoine Mendy,DF,Right,177,20,Senegal,132ebc33,0,0,19,132ebc33
5e22e2a4,Baptiste Santamaria,CM DM,Right,183,30,France,132ebc33,0,1,22,b3072e00 c96d05af a486e511 132ebc33 69236f98
6ce43701,Youssoufa Moukoko,FW,Left,179,20,Germany,132ebc33,2,2,19,40347053 add600ae 6c254a38 132ebc33 d943111d
0e12089d,Maxime Dupe,GK,Right,188,32,France,132ebc33,0,0,2,d7a486cd 08ad393c d9676424 132ebc33 3f8c4b5f
35f311ec,Yael Nandjou,DF,None,None,19,France,132ebc33,0,0,7,132ebc33
9a34200f,Issiaga Camara,MF,None,None,20,Guinea,8dfb7350,0,0,9,132ebc33
6e7f1353,Morgan Sanson,AM CM WM,Right,182,30,France,132ebc33,3,0,4,5725cc7b 281b0e73 cd5d7aa6 8602292d c0d3eab4 132ebc33
c4d2da61,Amidou Doumbouya,MF,None,None,17,France,132ebc33,0,0,2,132ebc33
02bcaf8e,Bilal Brahimi,FW-MF,Left,183,25,Algeria,80328a1e,1,3,23,7fdd64e0 2d860997 80328a1e 132ebc33 fb08dbb3 69236f98
cbfb7cd7,Victor Orakpo,FW,None,None,18,Nigeria,132ebc33,0,0,5,132ebc33
975df60a,Fares Bousnina,FW,None,183,19,Tunisia,132ebc33,0,0,2,132ebc33
065dc209,Terem Moffi,FW,Left,188,25,Nigeria,132ebc33,0,0,4,77193015 132ebc33 d2c87802
fc4cf6a7,Jordan Lotomba,FB,Right,177,26,Switzerland,fb4ca611,1,1,13,132ebc33 fb4ca611 4b682260 2864c5a0
5f869a62,Iliesse Salhi,MF,None,None,17,France,132ebc33,0,0,1,132ebc33
c9f49454,Rares Ilie,MF,Right,183,22,Romania,b964e6bb,0,3,12,132ebc33 b964e6bb 099e0a8b 2864c5a0
95915bb5,Bernard Nguene,FW,None,None,18,Cameroon,132ebc33,0,0,1,132ebc33
45a7a1e7,Laurenzo Alvarenga,MF,None,181,20,France,132ebc33,0,0,1,132ebc33
b26afd1e,Daouda Traore,MF,None,186,18,France,259d3345,0,0,0,132ebc33
1bfb6fef,Bafode Diakite,CB FB,Right,182,24,France,cb188c0c,4,1,40,cb188c0c 3f8c4b5f
b3d76d84,Lucas Chevalier,GK,Right,192,23,France,cb188c0c,0,0,42,cb188c0c 259d3345
102c9665,Alexsandro Ribeiro,CB,Right,189,25,Brazil,cb188c0c,1,2,38,cb188c0c
ef9c1c95,Benjamin Andre,AM CM DM,Right,177,34,France,cb188c0c,0,3,38,b3072e00 cb188c0c 7a54bb4f
ce50fd99,Jonathan David,FW-MF,Right,180,25,Canada,cb188c0c,23,7,40,51e5a603 cb188c0c
e162b013,Thomas Meunier,FB,Right,190,33,Belgium,cb188c0c,2,1,37,40347053 add600ae e2d8892c f1e6c5f1 c8ad3091 cb188c0c
d5d22a58,Gabriel Gudmundsson,FB,Left,181,26,Sweden,cb188c0c,2,1,37,cb188c0c bec05adb 17366e53
e2ae54db,Hakon Arnar Haraldsson,FW-MF,Right,180,22,Iceland,cb188c0c,7,3,29,cb188c0c 18050b20
fbd6378b,Aissa Mandi,CB FB,Right,186,33,Algeria,cb188c0c,0,0,28,7fdd64e0 cb188c0c 2a8183b3 fc536746
bb461b8a,Ngal'Ayel Mukau,MF,Left,185,20,Congo DR,cb188c0c,2,1,28,09f00144 cb188c0c
6f9fa232,Osame Sahraoui,FW-MF,Both,170,23,Morocco,cb188c0c,5,4,37,cb188c0c 60aa17d7 193ff7aa
a8567629,Mitchel Bakker,FB,Left,185,24,Netherlands,cb188c0c,4,3,32,19c3f8c4 e2d8892c a26209d7 cb188c0c 922493f3 c7a9f859
8006228f,Ayyoub Bouaddi,MF,None,None,17,France,cb188c0c,0,2,31,cb188c0c
148e136f,Remy Cabella,AM,Right,171,35,France,cb188c0c,1,3,28,fa11a9cc 5725cc7b 281b0e73 e95faa7f d298ef2c cb188c0c b2b47a98
1961b2aa,Andre Gomes,CM DM,Right,188,31,Portugal,cb188c0c,0,0,22,206d90db dcc91a7b d3fd31cc 2e99ee2e a77c513e cb188c0c
34a88e3e,Edon Zhegrova,AM,Left,181,26,Kosovo,cb188c0c,5,2,17,cb188c0c 1e972a99 d3d9424a
cf182add,Ismaily,FB,Left,177,35,Brazil,cb188c0c,0,2,19,edd72164 cb188c0c 69d84c29 e89d5a28
0cdb6a2a,Matias Fernandez-Pardo,FW,None,None,20,Belgium,cb188c0c,5,3,30,51e5a603 cb188c0c
645a3363,Angel Gomes,AM,Right,168,24,England,cb188c0c,2,1,18,92aca032 37b7e9e2 cb188c0c 19538871
e2b384d2,Chuba Akpom,FW-MF,Right,183,29,England,cb188c0c,6,2,37,d07537b9 18bb7c10 19c3f8c4 7f59c601 ad0e69a2 cd051869 bd8769d1 80328a1e cb188c0c 5a5e7874 f7e3dfe9 e4a775cb
3eeebc87,Tiago Santos,FB,Right,175,22,Portugal,cb188c0c,0,0,9,cb188c0c 00c41b75
01870104,Mohamed Lamine Bayo,FW,Right,188,26,Guinea,c2e6b53b,2,2,21,c2e6b53b d9676424 cb188c0c 5c2737db
d595de71,Ethan Mbappe,MF,None,None,18,France,cb188c0c,0,0,12,cb188c0c e2d8892c
c4173f1a,Vito Mannone,GK,Right,191,37,Italy,cb188c0c,0,0,0,8ef52968 18bb7c10 31aa0dd4 b0ac61ff d2c87802 bd8769d1 cb188c0c fd6114db 293cb36b 99ea75a6
3189f61a,Nabil Bentaleb,CM DM,Left,187,30,Algeria,cb188c0c,1,0,9,b2b47a98 c539e393 cb188c0c 361ca564 69236f98
2a0f917e,Ousmane Toure,DF,None,None,20,France,259d3345,0,0,2,cb188c0c
fdfe71e8,Younes Lachaab,MF,None,None,20,France,cb188c0c,0,0,3,cb188c0c
4fe2648c,Aaron Malouda,FW,Right,183,19,France,1cbf5f9e,0,0,1,cb188c0c
dbc1e5d8,Rafael Fernandes,DF,None,None,22,Portugal,86b7acd2,0,0,3,cb188c0c 0d36ddd4 86b7acd2
af8e48b6,Vincent Burlet,DF,Left,None,19,Belgium,cd5d7aa6,0,0,0,04bf3c00 cb188c0c
cd2cb5bb,Andrej Ilic,FW,Right,184,25,Serbia,7a41008f,5,0,14,386c1777 7a41008f bcb0c370 cb188c0c 60aa17d7
0ff630d0,Akim Zedadka,FB,Right,175,29,Algeria,ad2649a5,0,1,9,fd4e0f7d ad2649a5 cb188c0c 5ae09109 d9676424 70f96e85 800303a0
3eed9821,Samuel Umtiti,CB FB,Left,181,31,France,cb188c0c,0,0,0,cb188c0c 206d90db d53c0b06 ffcbe334
5ee6e943,Marc-Aurele Caillard,GK,Right,191,30,France,cb188c0c,0,0,0,d41b5f53 cb188c0c fd6114db d9676424 f83960ae
dd745366,Andrey Santos,MF,Right,176,21,Brazil,c0d3eab4,9,3,30,83f55dbe e4a775cb cff3d9bb c0d3eab4
b4ef3fb5,Guela Doue,DF,Right,183,22,C�te d'Ivoire,c0d3eab4,1,1,30,b3072e00 c0d3eab4
0cf321c8,Dorde Petrovic,GK,Right,194,25,Serbia,c0d3eab4,0,0,29,3c079def c0d3eab4 cff3d9bb 42e847bc
0512a60a,Ismael Doukoure,CB,None,182,21,France,c0d3eab4,1,1,29,c0d3eab4 259d3345
12de1b0d,Diego Moreira,DF-MF,None,None,20,Portugal,c0d3eab4,2,7,30,d53c0b06 cff3d9bb a77c513e c0d3eab4 de731359
a0c590b9,Emanuel Emegha,FW,Both,195,22,Netherlands,c0d3eab4,14,3,27,146a68ce c2e6b53b 3f4fe568 c0d3eab4
2b5a35e5,Dilane Bakwa,FW-MF,Left,177,22,France,c0d3eab4,5,8,28,c0d3eab4 123f3efe
6d0fe035,Habib Diarra,MF,Right,179,21,Senegal,c0d3eab4,4,4,28,c0d3eab4
61f80c89,Mamadou Sarr,DF,None,196,19,France,c0d3eab4,0,1,25,c0d3eab4 e423ea45 d53c0b06
ce747d2a,Sebastian Nanasi,FW-MF,Right,178,22,Sweden,c0d3eab4,5,4,29,74780d66 f3d8c8b9 c0d3eab4 9f13771c
8ca9415f,Felix Lemarechal,MF,Right,181,21,France,c0d3eab4,4,3,25,c0d3eab4 e8d2adc4 fd6114db fb08dbb3
